timesteps,model.is_valid[N/A],model.energy_usage[Sm3/cd],model.energy_usage_cumulative[Sm3 (cd)],model.power[MW (sd)],model.power_cumulative[GWh (cd)],model.co2.rate[t/cd],model.co2.cumulative[t (cd)],model.hydrocarbon_export_rate[Sm3/cd],model.co2.intensity_sm3[kg/Sm3],model.co2.intensity_boe[kg/BOE],model.co2.intensity_yearly_sm3[kg/Sm3],model.co2.intensity_yearly_boe[kg/BOE],Installation A.is_valid[N/A],Installation A.energy_usage[Sm3/cd],Installation A.energy_usage_cumulative[Sm3 (cd)],Installation A.power[MW (sd)],Installation A.power_cumulative[GWh (cd)],Installation A.co2.rate[t/cd],Installation A.co2.cumulative[t (cd)],Installation A.hydrocarbon_export_rate[Sm3/cd],Installation A.co2.intensity_sm3[kg/Sm3],Installation A.co2.intensity_boe[kg/BOE],Installation A.co2.intensity_yearly_sm3[kg/Sm3],Installation A.co2.intensity_yearly_boe[kg/BOE],Installation A.regularity[N/A],Generator set A.is_valid[N/A],Generator set A.energy_usage[Sm3/cd],Generator set A.energy_usage_cumulative[Sm3 (cd)],Generator set A.power[MW (sd)],Generator set A.power_cumulative[GWh (cd)],Generator set A.co2.rate[t/cd],Generator set A.co2.cumulative[t (cd)],Generator set A.power_capacity_margin[MW (sd)],Gas export compressor.is_valid[N/A],Gas export compressor.energy_usage[Sm3/cd],Gas export compressor.energy_usage_cumulative[Sm3 (cd)],Gas export compressor.co2.rate[t/cd],Gas export compressor.co2.cumulative[t (cd)],Gas export compressor.recirculation_loss[MW (sd)],Gas export compressor.rate_exceeds_maximum[N/A],Gas export compressor.outlet_pressure_before_choking[bara],Gas injection compressor.is_valid[N/A],Gas injection compressor.energy_usage[MW (sd)],Gas injection compressor.energy_usage_cumulative[MWd (cd)],Gas injection compressor.power[MW (sd)],Gas injection compressor.power_cumulative[GWh (cd)],Gas injection compressor.recirculation_loss[MW (sd)],Gas injection compressor.rate_exceeds_maximum[N/A],Gas injection compressor.outlet_pressure_before_choking[bara],Produced water reinjection pump.is_valid[N/A],Produced water reinjection pump.energy_usage[MW (sd)],Produced water reinjection pump.energy_usage_cumulative[MWd (cd)],Produced water reinjection pump.power[MW (sd)],Produced water reinjection pump.power_cumulative[GWh (cd)],Produced water reinjection pump.inlet_liquid_rate_m3_per_day[Sm3/sd],Produced water reinjection pump.inlet_pressure_bar[bara],Produced water reinjection pump.outlet_pressure_bar[bara],Produced water reinjection pump.operational_head[J/kg],Base production load.is_valid[N/A],Base production load.energy_usage[MW (sd)],Base production load.energy_usage_cumulative[MWd (cd)],Base production load.power[MW (sd)],Base production load.power_cumulative[GWh (cd)],Flare.is_valid[N/A],Flare.energy_usage[Sm3/cd],Flare.energy_usage_cumulative[Sm3 (cd)],Flare.co2.rate[t/cd],Flare.co2.cumulative[t (cd)],Sea water injection pump.is_valid[N/A],Sea water injection pump.energy_usage[MW (sd)],Sea water injection pump.energy_usage_cumulative[MWd (cd)],Sea water injection pump.power[MW (sd)],Sea water injection pump.power_cumulative[GWh (cd)]
2025-11-21 00:00:00,0,        183648.80000,     192579934.00000,            20.10464,           502.42410,           402.19080,        421750.10000,          1814.15200,126.2694,20.07463,           222.29570,            35.34113,0,        183648.80000,     192579934.00000,            20.10464,           502.42410,           402.19080,        421750.10000,          1814.15200,126.2694,20.07463,           222.29570,            35.34113,             1.00000,1,        126648.80000,     132444934.00000,            20.10464,           502.42410,           277.36080,        290054.40000,            79.89536,1,         50000.00000,      52750000.00000,           109.50000,        115522.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.87133,          4541.28400,             4.87133,           108.99080,         16032.76000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12449.00000,            11.80000,           298.77600,1,          7000.00000,       7385000.00000,            15.33000,         16173.15000,0,             3.43331,          3944.05400,             3.43331,            94.65729
2025-11-22 00:00:00,0,        183537.90000,     192763583.00000,            20.08675,           502.90660,           401.94790,        422152.20000,          1811.26900,126.3212,20.08286,           222.29570,            35.34113,0,        183537.90000,     192763583.00000,            20.08675,           502.90660,           401.94790,        422152.20000,          1811.26900,126.3212,20.08286,           222.29570,            35.34113,             1.00000,1,        126537.90000,     132571583.00000,            20.08675,           502.90660,           277.11790,        290331.80000,            79.91325,1,         50000.00000,      52800000.00000,           109.50000,        115632.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.85344,          4546.15600,             4.85344,           109.10770,         15929.83000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12460.80000,            11.80000,           299.05920,1,          7000.00000,       7392000.00000,            15.33000,         16188.48000,0,             3.43331,          3947.48700,             3.43331,            94.73969
2025-11-23 00:00:00,1,        185508.20000,     192947121.00000,            20.40455,           503.38870,           406.26300,        422554.20000,          1811.09600,126.373,20.0911,           222.29570,            35.34113,1,        185508.20000,     192947121.00000,            20.40455,           503.38870,           406.26300,        422554.20000,          1811.09600,126.373,20.0911,           222.29570,            35.34113,             1.00000,1,        128508.20000,     132698121.00000,            20.40455,           503.38870,           281.43300,        290608.90000,            79.59545,1,         50000.00000,      52850000.00000,           109.50000,        115741.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.86990,          4551.00900,             4.86990,           109.22420,         16024.37000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12472.60000,            11.80000,           299.34240,1,          7000.00000,       7399000.00000,            15.33000,         16203.81000,1,             3.73466,          3950.92000,             3.73466,            94.82209
2025-11-24 00:00:00,1,        185344.20000,     193132629.00000,            20.37810,           503.87840,           405.90390,        422960.50000,          1812.05600,126.426,20.09953,           222.29570,            35.34113,1,        185344.20000,     193132629.00000,            20.37810,           503.87840,           405.90390,        422960.50000,          1812.05600,126.426,20.09953,           222.29570,            35.34113,             1.00000,1,        128344.20000,     132826629.00000,            20.37810,           503.87840,           281.07390,        290890.30000,            79.62190,1,         50000.00000,      52900000.00000,           109.50000,        115851.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.88608,          4555.87900,             4.88608,           109.34110,         16119.63000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12484.40000,            11.80000,           299.62560,1,          7000.00000,       7406000.00000,            15.33000,         16219.14000,1,             3.69203,          3954.65500,             3.69203,            94.91172
2025-11-25 00:00:00,1,        185278.30000,     193317973.00000,            20.36747,           504.36750,           405.75950,        423366.40000,          1813.54700,126.4788,20.10792,           222.29570,            35.34113,1,        185278.30000,     193317973.00000,            20.36747,           504.36750,           405.75950,        423366.40000,          1813.54700,126.4788,20.10792,           222.29570,            35.34113,             1.00000,1,        128278.30000,     132954973.00000,            20.36747,           504.36750,           280.92950,        291171.40000,            79.63253,1,         50000.00000,      52950000.00000,           109.50000,        115960.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.89956,          4560.76500,             4.89956,           109.45840,         16200.06000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12496.20000,            11.80000,           299.90880,1,          7000.00000,       7413000.00000,            15.33000,         16234.47000,1,             3.66791,          3958.34700,             3.66791,            95.00033
2025-11-26 00:00:00,1,        185237.80000,     193503252.00000,            20.36094,           504.85630,           405.67090,        423772.10000,          1815.36800,126.5315,20.1163,           222.29570,            35.34113,1,        185237.80000,     193503252.00000,            20.36094,           504.85630,           405.67090,        423772.10000,          1815.36800,126.5315,20.1163,           222.29570,            35.34113,             1.00000,1,        128237.80000,     133083252.00000,            20.36094,           504.85630,           280.84090,        291452.30000,            79.63906,1,         50000.00000,      53000000.00000,           109.50000,        116070.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.91136,          4565.66500,             4.91136,           109.57600,         16271.28000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12508.00000,            11.80000,           300.19200,1,          7000.00000,       7420000.00000,            15.33000,         16249.80000,1,             3.64958,          3962.01500,             3.64958,            95.08836
2025-11-27 00:00:00,1,        185207.80000,     193688489.00000,            20.35610,           505.34500,           405.60510,        424177.80000,          1817.43900,126.584,20.12464,           222.29570,            35.34113,1,        185207.80000,     193688490.00000,            20.35610,           505.34500,           405.60510,        424177.80000,          1817.43900,126.584,20.12464,           222.29570,            35.34113,             1.00000,1,        128207.80000,     133211490.00000,            20.35610,           505.34500,           280.77510,        291733.20000,            79.64390,1,         50000.00000,      53050000.00000,           109.50000,        116179.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.92215,          4570.57600,             4.92215,           109.69380,         16337.08000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12519.80000,            11.80000,           300.47520,1,          7000.00000,       7427000.00000,            15.33000,         16265.13000,1,             3.63395,          3965.66400,             3.63395,            95.17595
2025-11-28 00:00:00,1,        185183.20000,     193873697.00000,            20.35214,           505.83350,           405.55130,        424583.40000,          1819.70600,126.6364,20.13297,           222.29570,            35.34113,1,        185183.20000,     193873697.00000,            20.35214,           505.83350,           405.55130,        424583.40000,          1819.70600,126.6364,20.13297,           222.29570,            35.34113,             1.00000,1,        128183.20000,     133339697.00000,            20.35214,           505.83350,           280.72130,        292013.90000,            79.64786,1,         50000.00000,      53100000.00000,           109.50000,        116289.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.93223,          4575.49800,             4.93223,           109.81200,         16399.18000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12531.60000,            11.80000,           300.75840,1,          7000.00000,       7434000.00000,            15.33000,         16280.46000,1,             3.61991,          3969.29800,             3.61991,            95.26316
2025-11-29 00:00:00,1,        185161.90000,     194058880.00000,            20.34870,           506.32200,           405.50460,        424988.90000,          1822.12100,126.6886,20.14127,           222.29570,            35.34113,1,        185161.90000,     194058881.00000,            20.34870,           506.32200,           405.50460,        424988.90000,          1822.12100,126.6886,20.14127,           222.29570,            35.34113,             1.00000,1,        128161.90000,     133467881.00000,            20.34870,           506.32200,           280.67460,        292294.70000,            79.65130,1,         50000.00000,      53150000.00000,           109.50000,        116398.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.94174,          4580.43000,             4.94174,           109.93030,         16458.37000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12543.40000,            11.80000,           301.04160,1,          7000.00000,       7441000.00000,            15.33000,         16295.79000,1,             3.60695,          3972.91800,             3.60695,            95.35004
2025-11-30 00:00:00,1,        185142.70000,     194244042.00000,            20.34560,           506.81030,           405.46250,        425394.50000,          1824.64100,126.7406,20.14954,           222.29570,            35.34113,1,        185142.70000,     194244043.00000,            20.34560,           506.81030,           405.46250,        425394.50000,          1824.64100,126.7406,20.14954,           222.29570,            35.34113,             1.00000,1,        128142.70000,     133596043.00000,            20.34560,           506.81030,           280.63250,        292575.30000,            79.65440,1,         50000.00000,      53200000.00000,           109.50000,        116508.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.95076,          4585.37200,             4.95076,           110.04890,         16514.99000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12555.20000,            11.80000,           301.32480,1,          7000.00000,       7448000.00000,            15.33000,         16311.12000,1,             3.59484,          3976.52500,             3.59484,            95.43661
2025-12-01 00:00:00,1,        185125.10000,     194429185.00000,            20.34275,           507.29860,           405.42390,        425799.90000,          1827.23100,126.7925,20.15779,           222.29570,            35.34113,1,        185125.10000,     194429185.00000,            20.34275,           507.29860,           405.42390,        425799.90000,          1827.23100,126.7925,20.15779,           222.29570,            35.34113,             1.00000,1,        128125.10000,     133724185.00000,            20.34275,           507.29860,           280.59390,        292856.00000,            79.65725,1,         50000.00000,      53250000.00000,           109.50000,        116617.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.95933,          4590.32300,             4.95933,           110.16780,         16569.32000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12567.00000,            11.80000,           301.60800,1,          7000.00000,       7455000.00000,            15.33000,         16326.45000,1,             3.58342,          3980.12000,             3.58342,            95.52288
2025-12-02 00:00:00,1,        185108.70000,     194614310.00000,            20.34010,           507.78690,           405.38790,        426205.30000,          1829.86000,126.8442,20.16601,           222.29570,            35.34113,1,        185108.70000,     194614310.00000,            20.34010,           507.78690,           405.38790,        426205.30000,          1829.86000,126.8442,20.16601,           222.29570,            35.34113,             1.00000,1,        128108.70000,     133852310.00000,            20.34010,           507.78690,           280.55790,        293136.60000,            79.65990,1,         50000.00000,      53300000.00000,           109.50000,        116727.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.96750,          4595.28200,             4.96750,           110.28680,         16621.52000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12578.80000,            11.80000,           301.89120,1,          7000.00000,       7462000.00000,            15.33000,         16341.78000,1,             3.57261,          3983.70300,             3.57261,            95.60888
2025-12-03 00:00:00,1,        183361.60000,     194799419.00000,            20.05832,           508.27500,           401.56180,        426610.70000,          1832.17800,126.8957,20.1742,           222.29570,            35.34113,1,        183361.60000,     194799419.00000,            20.05832,           508.27500,           401.56180,        426610.70000,          1832.17800,126.8957,20.1742,           222.29570,            35.34113,             1.00000,1,        126361.60000,     133980419.00000,            20.05832,           508.27500,           276.73180,        293417.10000,            79.94168,1,         50000.00000,      53350000.00000,           109.50000,        116836.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.96597,          4600.25000,             4.96597,           110.40600,         16611.71000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12590.60000,            11.80000,           302.17440,1,          7000.00000,       7469000.00000,            15.33000,         16357.11000,1,             3.29235,          3987.27600,             3.29235,            95.69463
2025-12-04 00:00:00,0,        183233.50000,     194982780.00000,            20.03766,           508.75640,           401.28140,        427012.30000,          1833.07800,126.946,20.18219,           222.29570,            35.34113,0,        183233.50000,     194982781.00000,            20.03766,           508.75640,           401.28140,        427012.30000,          1833.07800,126.946,20.18219,           222.29570,            35.34113,             1.00000,1,        126233.50000,     134106781.00000,            20.03766,           508.75640,           276.45140,        293693.80000,            79.96234,1,         50000.00000,      53400000.00000,           109.50000,        116946.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.94531,          4605.21600,             4.94531,           110.52520,         16480.72000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12602.40000,            11.80000,           302.45760,1,          7000.00000,       7476000.00000,            15.33000,         16372.44000,0,             3.29235,          3990.56800,             3.29235,            95.77364
2025-12-05 00:00:00,1,        182598.10000,     195166014.00000,            19.92120,           509.23730,           399.88990,        427413.60000,          1834.20600,126.9961,20.19016,           222.29570,            35.34113,1,        182598.10000,     195166014.00000,            19.92120,           509.23730,           399.88990,        427413.60000,          1834.20600,126.9961,20.19016,           222.29570,            35.34113,             1.00000,1,        125598.10000,     134233014.00000,            19.92120,           509.23730,           275.05990,        293970.30000,            80.07880,1,         50000.00000,      53450000.00000,           109.50000,        117055.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.93894,          4610.16100,             4.93894,           110.64390,         16440.88000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12614.20000,            11.80000,           302.74080,1,          7000.00000,       7483000.00000,            15.33000,         16387.77000,1,             3.18226,          3993.86100,             3.18226,            95.85266
2025-12-06 00:00:00,1,        185166.40000,     195348612.00000,            20.34941,           509.71540,           405.51430,        427813.50000,          1835.98300,127.0457,20.19804,           222.29570,            35.34113,1,        185166.40000,     195348612.00000,            20.34941,           509.71540,           405.51430,        427813.50000,          1835.98300,127.0457,20.19804,           222.29570,            35.34113,             1.00000,1,        128166.40000,     134358612.00000,            20.34941,           509.71540,           280.68430,        294245.40000,            79.65059,1,         50000.00000,      53500000.00000,           109.50000,        117165.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.94958,          4615.10000,             4.94958,           110.76240,         16507.57000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12626.00000,            11.80000,           303.02400,1,          7000.00000,       7490000.00000,            15.33000,         16403.10000,1,             3.59983,          3997.04300,             3.59983,            95.92903
2025-12-07 00:00:00,1,        183753.40000,     195533778.00000,            20.12151,           510.20380,           402.41990,        428219.00000,          1837.73100,127.0968,20.20617,           222.29570,            35.34113,1,        183753.40000,     195533779.00000,            20.12151,           510.20380,           402.41990,        428219.00000,          1837.73100,127.0968,20.20617,           222.29570,            35.34113,             1.00000,1,        126753.40000,     134486779.00000,            20.12151,           510.20380,           277.58990,        294526.00000,            79.87849,1,         50000.00000,      53550000.00000,           109.50000,        117274.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.95259,          4620.05000,             4.95259,           110.88120,         16526.55000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12637.80000,            11.80000,           303.30720,1,          7000.00000,       7497000.00000,            15.33000,         16418.43000,1,             3.36892,          4000.64300,             3.36892,            96.01543
2025-12-08 00:00:00,1,        185079.10000,     195717532.00000,            20.33533,           510.68670,           405.32320,        428621.40000,          1839.70100,127.1469,20.21413,           222.29570,            35.34113,1,        185079.10000,     195717532.00000,            20.33533,           510.68670,           405.32320,        428621.40000,          1839.70100,127.1469,20.21413,           222.29570,            35.34113,             1.00000,1,        128079.10000,     134613532.00000,            20.33533,           510.68670,           280.49320,        294803.60000,            79.66467,1,         50000.00000,      53600000.00000,           109.50000,        117384.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.96181,          4625.00200,             4.96181,           111.00010,         16585.14000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12649.60000,            11.80000,           303.59040,1,          7000.00000,       7504000.00000,            15.33000,         16433.76000,1,             3.57352,          4004.01200,             3.57352,            96.09628
2025-12-09 00:00:00,1,        185063.90000,     195902611.00000,            20.33289,           511.17480,           405.29000,        429026.70000,          1841.76200,127.1977,20.22221,           222.29570,            35.34113,1,        185063.90000,     195902611.00000,            20.33289,           511.17480,           405.29000,        429026.70000,          1841.76200,127.1977,20.22221,           222.29570,            35.34113,             1.00000,1,        128063.90000,     134741611.00000,            20.33289,           511.17480,           280.46000,        295084.10000,            79.66711,1,         50000.00000,      53650000.00000,           109.50000,        117493.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.97119,          4629.96400,             4.97119,           111.11910,         16645.29000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12661.40000,            11.80000,           303.87360,1,          7000.00000,       7511000.00000,            15.33000,         16449.09000,1,             3.56170,          4007.58500,             3.56170,            96.18205
2025-12-10 00:00:00,1,        185051.30000,     196087675.00000,            20.33086,           511.66280,           405.26240,        429432.00000,          1843.85200,127.2484,20.23027,           222.29570,            35.34113,1,        185051.30000,     196087675.00000,            20.33086,           511.66280,           405.26240,        429432.00000,          1843.85200,127.2484,20.23027,           222.29570,            35.34113,             1.00000,1,        128051.30000,     134869675.00000,            20.33086,           511.66280,           280.43240,        295364.60000,            79.66914,1,         50000.00000,      53700000.00000,           109.50000,        117603.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.97990,          4634.93500,             4.97990,           111.23840,         16701.71000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12673.20000,            11.80000,           304.15680,1,          7000.00000,       7518000.00000,            15.33000,         16464.42000,1,             3.55096,          4011.14700,             3.55096,            96.26753
2025-12-11 00:00:00,1,        185039.70000,     196272726.00000,            20.32899,           512.15070,           405.23700,        429837.30000,          1845.95000,127.2989,20.2383,           222.29570,            35.34113,1,        185039.70000,     196272726.00000,            20.32899,           512.15070,           405.23700,        429837.30000,          1845.95000,127.2989,20.2383,           222.29570,            35.34113,             1.00000,1,        128039.70000,     134997726.00000,            20.32899,           512.15070,           280.40700,        295645.00000,            79.67101,1,         50000.00000,      53750000.00000,           109.50000,        117712.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.98802,          4639.91500,             4.98802,           111.35800,         16754.81000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12685.00000,            11.80000,           304.44000,1,          7000.00000,       7525000.00000,            15.33000,         16479.75000,1,             3.54097,          4014.69800,             3.54097,            96.35275
2025-12-12 00:00:00,1,        185028.60000,     196457766.00000,            20.32719,           512.63860,           405.21260,        430242.50000,          1848.04600,127.3493,20.24631,           222.29570,            35.34113,1,        185028.60000,     196457766.00000,            20.32719,           512.63860,           405.21260,        430242.50000,          1848.04600,127.3493,20.24631,           222.29570,            35.34113,             1.00000,1,        128028.60000,     135125766.00000,            20.32719,           512.63860,           280.38260,        295925.40000,            79.67281,1,         50000.00000,      53800000.00000,           109.50000,        117822.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             4.99564,          4644.90300,             4.99564,           111.47770,         16805.13000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12696.80000,            11.80000,           304.72320,1,          7000.00000,       7532000.00000,            15.33000,         16495.08000,1,             3.53155,          4018.23900,             3.53155,            96.43774
2025-12-13 00:00:00,1,        185017.70000,     196642794.00000,            20.32544,           513.12650,           405.18880,        430647.70000,          1850.13100,127.3996,20.2543,           222.29570,            35.34113,1,        185017.70000,     196642795.00000,            20.32544,           513.12650,           405.18880,        430647.70000,          1850.13100,127.3996,20.2543,           222.29570,            35.34113,             1.00000,1,        128017.70000,     135253795.00000,            20.32544,           513.12650,           280.35880,        296205.80000,            79.67456,1,         50000.00000,      53850000.00000,           109.50000,        117931.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.00283,          4649.89900,             5.00283,           111.59760,         16853.01000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12708.60000,            11.80000,           305.00640,1,          7000.00000,       7539000.00000,            15.33000,         16510.41000,1,             3.52261,          4021.77100,             3.52261,            96.52249
2025-12-14 00:00:00,1,        185007.00000,     196827812.00000,            20.32371,           513.61430,           405.16540,        431052.90000,          1852.19800,127.4497,20.26227,           222.29570,            35.34113,1,        185007.00000,     196827812.00000,            20.32371,           513.61430,           405.16540,        431052.90000,          1852.19800,127.4497,20.26227,           222.29570,            35.34113,             1.00000,1,        128007.00000,     135381812.00000,            20.32371,           513.61430,           280.33540,        296486.20000,            79.67629,1,         50000.00000,      53900000.00000,           109.50000,        118041.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.00963,          4654.90200,             5.00963,           111.71760,         16898.66000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12720.40000,            11.80000,           305.28960,1,          7000.00000,       7546000.00000,            15.33000,         16525.74000,1,             3.51408,          4025.29300,             3.51408,            96.60703
2025-12-15 00:00:00,1,        184996.50000,     197012819.00000,            20.32201,           514.10200,           405.14230,        431458.10000,          1854.24000,127.4996,20.27021,           222.29570,            35.34113,1,        184996.50000,     197012819.00000,            20.32201,           514.10200,           405.14230,        431458.10000,          1854.24000,127.4996,20.27021,           222.29570,            35.34113,             1.00000,1,        127996.50000,     135509819.00000,            20.32201,           514.10200,           280.31230,        296766.50000,            79.67799,1,         50000.00000,      53950000.00000,           109.50000,        118150.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.01607,          4659.91100,             5.01607,           111.83790,         16942.27000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12732.20000,            11.80000,           305.57280,1,          7000.00000,       7553000.00000,            15.33000,         16541.07000,1,             3.50594,          4028.80700,             3.50594,            96.69137
2025-12-16 00:00:00,1,        184986.10000,     197197816.00000,            20.32034,           514.58980,           405.11960,        431863.20000,          1856.24900,127.5495,20.27814,           222.29570,            35.34113,1,        184986.10000,     197197816.00000,            20.32034,           514.58980,           405.11960,        431863.20000,          1856.24900,127.5495,20.27814,           222.29570,            35.34113,             1.00000,1,        127986.10000,     135637816.00000,            20.32034,           514.58980,           280.28960,        297046.80000,            79.67966,1,         50000.00000,      54000000.00000,           109.50000,        118260.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.02219,          4664.92700,             5.02219,           111.95830,         16984.02000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12744.00000,            11.80000,           305.85600,1,          7000.00000,       7560000.00000,            15.33000,         16556.40000,1,             3.49815,          4032.31300,             3.49815,            96.77552
2025-12-17 00:00:00,1,        184993.40000,     197382802.00000,            20.32151,           515.07750,           405.13550,        432268.30000,          1858.22100,127.5992,20.28604,           222.29570,            35.34113,1,        184993.40000,     197382802.00000,            20.32151,           515.07750,           405.13550,        432268.30000,          1858.22100,127.5992,20.28604,           222.29570,            35.34113,             1.00000,1,        127993.40000,     135765802.00000,            20.32151,           515.07750,           280.30550,        297327.10000,            79.67849,1,         50000.00000,      54050000.00000,           109.50000,        118369.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.02800,          4669.94900,             5.02800,           112.07880,         17024.01000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12755.80000,            11.80000,           306.13920,1,          7000.00000,       7567000.00000,            15.33000,         16571.73000,1,             3.49351,          4035.81100,             3.49351,            96.85947
2025-12-18 00:00:00,1,        185011.30000,     197567795.00000,            20.32440,           515.56520,           405.17470,        432673.50000,          1860.15000,127.6487,20.29392,           222.29570,            35.34113,1,        185011.30000,     197567795.00000,            20.32440,           515.56520,           405.17470,        432673.50000,          1860.15000,127.6487,20.29392,           222.29570,            35.34113,             1.00000,1,        128011.30000,     135893795.00000,            20.32440,           515.56520,           280.34470,        297607.40000,            79.67560,1,         50000.00000,      54100000.00000,           109.50000,        118479.00000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.03354,          4674.97700,             5.03354,           112.19950,         17062.40000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12767.60000,            11.80000,           306.42240,1,          7000.00000,       7574000.00000,            15.33000,         16587.06000,1,             3.49086,          4039.30500,             3.49086,            96.94332
2025-12-19 00:00:00,1,        185028.30000,     197752806.00000,            20.32714,           516.05300,           405.21200,        433078.60000,          1862.03200,127.6982,20.30178,           222.29570,            35.34113,1,        185028.30000,     197752806.00000,            20.32714,           516.05300,           405.21200,        433078.60000,          1862.03200,127.6982,20.30178,           222.29570,            35.34113,             1.00000,1,        128028.30000,     136021806.00000,            20.32714,           516.05300,           280.38200,        297887.80000,            79.67286,1,         50000.00000,      54150000.00000,           109.50000,        118588.50000,             0.00000,0,nan,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,0,nan,1,             5.03883,          4680.01100,             5.03883,           112.32030,         17099.29000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12779.40000,            11.80000,           306.70560,1,          7000.00000,       7581000.00000,            15.33000,         16602.39000,1,             3.48831,          4042.79600,             3.48831,            97.02710
